CustomerID,ChurnStatus,Age,Gender,MaritalStatus,IncomeLevel,Total_Interactions,Resolved_Count,Last_Interaction_Date,Unresolved_Count,LoginFrequency,ServiceUsage,Days_Since_LastLogin,Total_Spend,Avg_Spend,Txn_Count,Distinct_Categories
776,0,69,F,Married,Low,2.0,1.0,2022-08-30,1.0,31,Mobile App,147,1647.73,329.546,5,3
777,1,67,M,Widowed,High,,,,,5,Website,100,1488.0,248.0,6,3
778,0,25,F,Single,High,2.0,1.0,2022-12-14,1.0,6,Online Banking,160,2064.51,229.39000000000001,9,5
779,0,44,F,Widowed,Low,1.0,1.0,2022-03-31,0.0,2,Mobile App,167,1563.06,260.51,6,4
780,0,67,M,Widowed,Medium,1.0,0.0,2022-09-11,1.0,39,Mobile App,73,2107.59,301.0842857142857,7,5
781,0,64,F,Married,High,1.0,1.0,2022-03-29,0.0,22,Mobile App,337,548.61,274.305,2,1
782,1,47,M,Single,Low,1.0,0.0,2022-07-14,1.0,11,Mobile App,115,1042.79,208.558,5,4
783,0,21,F,Widowed,Low,,,,,15,Website,143,1133.6799999999998,188.94666666666663,6,2
784,0,28,M,Single,Medium,2.0,1.0,2022-04-28,1.0,13,Online Banking,144,1567.71,391.9275,4,3
785,0,38,F,Widowed,Medium,1.0,1.0,2022-03-24,0.0,33,Online Banking,84,1960.77,280.11,7,4
786,0,60,F,Widowed,Low,2.0,1.0,2022-08-04,1.0,46,Mobile App,112,2141.4,237.93333333333334,9,5
787,0,19,M,Married,Low,2.0,1.0,2022-10-27,1.0,14,Website,235,1255.38,156.9225,8,4
788,1,38,M,Widowed,Low,,,,,39,Online Banking,133,1041.15,208.23000000000002,5,2
789,1,34,F,Widowed,High,2.0,2.0,2022-07-21,0.0,2,Website,102,1755.6999999999998,219.46249999999998,8,5
790,0,60,M,Widowed,Medium,1.0,1.0,2022-08-11,0.0,10,Website,247,2782.16,309.12888888888887,9,4
791,1,68,F,Divorced,Low,2.0,2.0,2022-11-12,0.0,42,Website,10,441.32,220.66,2,2
792,0,46,F,Single,Medium,2.0,1.0,2022-12-20,1.0,30,Online Banking,147,1381.17,276.23400000000004,5,3
793,0,44,F,Married,High,1.0,1.0,2022-08-22,0.0,32,Website,78,1189.15,198.1916666666667,6,3
794,0,41,F,Married,Low,2.0,2.0,2022-05-20,0.0,9,Website,222,2430.75,405.125,6,4
795,0,66,F,Married,Medium,1.0,1.0,2022-11-10,0.0,48,Online Banking,0,993.04,248.26,4,3
796,0,20,M,Widowed,High,,,,,16,Website,325,2309.95,256.6611111111111,9,5
797,0,56,M,Single,Low,1.0,1.0,2022-01-13,0.0,39,Website,2,922.22,230.555,4,2
798,0,27,M,Divorced,Medium,2.0,2.0,2022-04-01,0.0,5,Mobile App,218,953.9499999999999,158.99166666666665,6,3
799,1,20,F,Divorced,Low,1.0,0.0,2022-01-30,1.0,46,Mobile App,362,912.13,228.0325,4,2
800,0,62,M,Married,Medium,2.0,1.0,2022-10-02,1.0,15,Online Banking,217,1213.09,242.618,5,3
801,0,59,M,Single,Medium,,,,,4,Website,117,1621.99,231.71285714285713,7,4
802,0,43,M,Divorced,High,2.0,1.0,2022-10-15,1.0,24,Mobile App,115,504.29,252.145,2,1
803,0,54,F,Married,High,1.0,0.0,2022-11-22,1.0,25,Website,47,2136.39,267.04875,8,4
804,0,44,M,Divorced,High,1.0,1.0,2022-10-16,0.0,37,Website,12,2218.53,316.9328571428572,7,4
805,0,22,M,Divorced,High,1.0,1.0,2022-06-09,0.0,24,Website,348,1100.6200000000001,183.4366666666667,6,4
806,1,59,M,Single,High,1.0,1.0,2022-06-28,0.0,42,Online Banking,133,421.3,140.43333333333334,3,3
807,1,28,F,Married,Medium,,,,,13,Mobile App,306,1217.41,304.3525,4,3
808,0,30,M,Divorced,High,2.0,1.0,2022-10-22,1.0,20,Online Banking,135,1759.63,293.2716666666667,6,2
809,0,58,F,Widowed,Medium,,,,,5,Mobile App,324,1482.3600000000001,164.70666666666668,9,5
810,0,51,F,Widowed,Medium,1.0,1.0,2022-09-05,0.0,20,Online Banking,317,1290.08,322.52,4,3
811,0,55,M,Divorced,Low,1.0,1.0,2022-06-21,0.0,18,Online Banking,267,871.11,435.555,2,2
812,1,57,F,Single,Medium,2.0,2.0,2022-07-13,0.0,39,Mobile App,297,2042.29,291.7557142857143,7,4
813,0,50,M,Single,Medium,,,,,49,Website,23,2206.29,275.78625,8,4
814,0,51,F,Divorced,High,2.0,2.0,2022-09-04,0.0,3,Online Banking,223,1650.27,183.36333333333334,9,5
815,0,44,M,Single,Medium,,,,,44,Online Banking,132,493.38,246.69,2,2
816,0,53,M,Single,High,,,,,31,Online Banking,72,1299.37,162.42125,8,4
817,0,43,F,Widowed,Medium,,,,,30,Website,14,337.9,84.475,4,2
818,0,68,M,Married,Medium,1.0,1.0,2022-11-15,0.0,41,Online Banking,283,1295.74,161.9675,8,3
819,0,42,F,Married,High,1.0,0.0,2022-08-26,1.0,24,Website,239,985.26,197.052,5,4
820,0,36,M,Divorced,Low,,,,,5,Online Banking,114,566.46,283.23,2,2
821,0,38,F,Divorced,Medium,1.0,1.0,2022-05-30,0.0,20,Mobile App,195,304.95,152.475,2,2
822,0,48,F,Divorced,Medium,2.0,0.0,2022-06-06,2.0,24,Mobile App,336,2275.24,252.8044444444444,9,4
823,1,46,F,Widowed,High,1.0,1.0,2022-11-03,0.0,17,Online Banking,0,651.38,217.12666666666667,3,3
824,0,26,F,Widowed,High,,,,,8,Online Banking,330,318.01,318.01,1,1
825,0,36,F,Single,Low,,,,,21,Website,50,1087.05,120.78333333333333,9,3
826,1,43,M,Widowed,Low,1.0,0.0,2022-05-24,1.0,14,Mobile App,166,1099.45,183.24166666666667,6,4
827,1,42,M,Married,Low,,,,,38,Online Banking,83,2317.93,386.32166666666666,6,4
828,0,57,F,Widowed,Medium,1.0,0.0,2022-07-27,1.0,32,Online Banking,80,1361.59,340.3975,4,3
829,0,60,M,Divorced,Medium,,,,,36,Online Banking,201,144.37,144.37,1,1
830,0,46,M,Married,High,,,,,40,Website,167,395.99,197.995,2,2
831,1,42,F,Single,High,1.0,0.0,2022-06-28,1.0,4,Mobile App,119,1417.95,177.24375,8,4
832,0,36,F,Married,High,,,,,21,Website,131,1463.62,292.724,5,3
833,0,21,F,Widowed,Low,1.0,0.0,2022-04-23,1.0,25,Mobile App,108,1000.79,200.158,5,3
834,0,62,F,Widowed,Low,1.0,0.0,2022-04-21,1.0,45,Mobile App,40,1521.8600000000001,304.372,5,3
835,0,37,M,Single,Low,1.0,1.0,2022-11-21,0.0,1,Mobile App,163,825.2,165.04000000000002,5,4
836,1,63,M,Divorced,Medium,2.0,2.0,2022-09-20,0.0,47,Mobile App,208,1130.44,188.40666666666667,6,2
837,0,18,F,Single,Medium,,,,,13,Website,127,1600.01,228.57285714285715,7,4
838,0,28,M,Single,High,2.0,1.0,2022-10-21,1.0,16,Online Banking,362,1729.93,192.21444444444444,9,5
839,0,21,M,Single,Low,,,,,29,Mobile App,186,1182.6,236.51999999999998,5,4
840,0,24,F,Single,Medium,1.0,1.0,2022-01-24,0.0,39,Mobile App,190,997.8299999999999,199.56599999999997,5,2
841,1,45,M,Widowed,Low,1.0,0.0,2022-04-11,1.0,29,Website,149,1829.46,228.6825,8,4
842,0,53,M,Divorced,Medium,1.0,1.0,2022-08-05,0.0,12,Mobile App,277,2806.69,350.83625,8,3
843,0,24,F,Married,Low,1.0,1.0,2022-12-26,0.0,31,Website,327,1069.53,213.906,5,4
844,0,37,M,Divorced,Medium,,,,,20,Mobile App,61,1505.23,250.87166666666667,6,4
845,0,52,M,Divorced,Medium,,,,,35,Online Banking,316,2238.86,279.8575,8,5
846,0,68,M,Single,Medium,,,,,41,Mobile App,103,1667.48,333.496,5,2
847,0,68,F,Divorced,Medium,2.0,2.0,2022-07-17,0.0,28,Online Banking,39,1672.9299999999998,278.82166666666666,6,5
848,1,56,F,Single,High,2.0,1.0,2022-09-04,1.0,35,Mobile App,362,690.1600000000001,345.08000000000004,2,2
849,0,38,M,Married,Low,2.0,1.0,2022-10-16,1.0,29,Website,345,830.54,166.108,5,4
850,1,61,F,Single,Medium,,,,,44,Mobile App,133,38.12,38.12,1,1
851,0,18,M,Married,Medium,1.0,1.0,2022-11-09,0.0,39,Online Banking,336,580.18,290.09,2,1
852,0,54,F,Divorced,Low,1.0,0.0,2022-07-15,1.0,29,Mobile App,99,569.13,142.2825,4,2
853,0,63,M,Single,Medium,1.0,0.0,2022-05-30,1.0,34,Website,30,1178.95,392.98333333333335,3,3
854,0,59,F,Widowed,Medium,2.0,1.0,2022-11-29,1.0,10,Mobile App,172,47.85,47.85,1,1
855,0,20,M,Married,Low,2.0,1.0,2022-12-13,1.0,37,Online Banking,97,2656.16,332.02,8,4
856,0,51,M,Divorced,High,,,,,48,Website,227,524.36,174.78666666666666,3,2
857,1,30,F,Married,High,1.0,1.0,2022-06-02,0.0,7,Mobile App,174,379.0,379.0,1,1
858,0,33,M,Single,Medium,2.0,2.0,2022-08-07,0.0,9,Website,145,224.33,112.165,2,1
859,0,51,M,Widowed,High,,,,,16,Website,160,2320.9,257.8777777777778,9,4
860,0,41,F,Married,High,2.0,1.0,2022-04-05,1.0,21,Mobile App,218,410.36,205.18,2,2
861,0,30,F,Married,Medium,1.0,1.0,2022-05-14,0.0,14,Website,229,258.79,129.395,2,2
862,0,23,M,Married,Medium,,,,,2,Online Banking,299,1581.13,263.5216666666667,6,4
863,0,56,M,Divorced,High,2.0,1.0,2022-06-29,1.0,26,Online Banking,78,1031.04,147.29142857142855,7,5
864,0,19,M,Widowed,Medium,,,,,34,Website,286,1537.15,219.59285714285716,7,5
865,0,28,F,Widowed,Medium,1.0,0.0,2022-10-21,1.0,47,Mobile App,204,2739.69,304.41,9,4
866,0,24,F,Widowed,High,,,,,49,Website,5,440.09000000000003,220.04500000000002,2,1
867,0,24,M,Married,Low,,,,,18,Website,11,985.19,164.19833333333335,6,3
868,0,56,M,Married,High,,,,,12,Website,162,1858.01,309.66833333333335,6,4
869,1,56,M,Married,High,2.0,1.0,2022-08-10,1.0,19,Online Banking,16,1708.06,244.00857142857143,7,4
870,0,29,M,Married,High,1.0,0.0,2022-11-29,1.0,36,Website,347,358.81,358.81,1,1
871,0,68,F,Single,Medium,2.0,1.0,2022-07-16,1.0,38,Online Banking,106,1268.83,317.2075,4,3
872,0,39,M,Single,High,,,,,16,Website,245,2710.07,338.75875,8,3
873,0,68,M,Divorced,Medium,,,,,46,Website,72,868.72,289.5733333333333,3,3
874,0,68,F,Married,Low,2.0,2.0,2022-10-02,0.0,8,Mobile App,2,488.21,488.21,1,1
875,0,69,F,Divorced,High,,,,,9,Website,29,2066.71,258.33875,8,4
876,0,20,F,Widowed,Low,1.0,1.0,2022-10-08,0.0,4,Online Banking,102,1940.62,242.5775,8,5
877,0,30,F,Married,High,,,,,36,Website,214,2189.5499999999997,312.7928571428571,7,3
878,0,47,M,Single,Medium,,,,,47,Website,148,2181.62,272.7025,8,5
879,0,27,M,Married,Low,1.0,1.0,2022-09-15,0.0,38,Online Banking,173,328.09,328.09,1,1
880,0,69,F,Widowed,High,2.0,2.0,2022-07-06,0.0,49,Online Banking,51,1311.23,187.31857142857143,7,4
881,0,26,F,Divorced,Low,2.0,1.0,2022-09-30,1.0,49,Website,274,189.28,189.28,1,1
882,0,23,M,Married,Medium,,,,,45,Website,112,745.26,248.42,3,2
883,0,61,M,Single,Medium,2.0,0.0,2022-05-03,2.0,4,Website,77,776.71,110.95857142857143,7,5
884,0,19,M,Widowed,High,1.0,0.0,2022-07-02,1.0,8,Online Banking,87,2069.03,229.89222222222224,9,5
885,0,61,F,Widowed,High,2.0,1.0,2022-10-04,1.0,43,Mobile App,356,2431.0299999999997,270.1144444444444,9,4
886,0,33,F,Divorced,Low,1.0,1.0,2022-04-08,0.0,7,Mobile App,132,2197.83,313.9757142857143,7,3
887,0,30,F,Married,Medium,2.0,1.0,2022-05-04,1.0,3,Website,295,812.28,203.07,4,2
888,0,65,M,Single,Medium,1.0,0.0,2022-01-30,1.0,1,Online Banking,118,436.94,145.64666666666668,3,3
889,0,30,M,Married,High,,,,,4,Mobile App,339,306.88,76.72,4,2
890,0,39,M,Single,Medium,2.0,2.0,2022-12-22,0.0,1,Mobile App,305,369.47,184.735,2,2
891,0,36,F,Divorced,Medium,2.0,0.0,2022-12-08,2.0,46,Website,291,1602.17,320.434,5,3
892,0,43,F,Widowed,Medium,1.0,0.0,2022-04-24,1.0,42,Mobile App,349,183.21,183.21,1,1
893,0,31,M,Divorced,Low,2.0,1.0,2022-10-09,1.0,38,Mobile App,78,3026.91,336.3233333333333,9,4
894,0,48,M,Widowed,Low,2.0,1.0,2022-06-25,1.0,37,Mobile App,132,983.26,327.75333333333333,3,2
895,0,46,F,Married,Low,,,,,12,Mobile App,96,1649.0800000000002,235.58285714285716,7,5
896,0,62,F,Widowed,Medium,1.0,1.0,2022-10-12,0.0,42,Online Banking,39,1403.03,175.37875,8,4
897,0,59,F,Single,High,2.0,0.0,2022-12-17,2.0,10,Mobile App,132,2125.28,265.66,8,5
898,0,39,M,Divorced,High,1.0,0.0,2022-08-25,1.0,47,Online Banking,356,2794.0,310.44444444444446,9,4
899,1,24,M,Widowed,High,1.0,0.0,2022-07-05,1.0,1,Website,15,38.78,38.78,1,1
900,0,54,F,Widowed,Low,1.0,1.0,2022-09-28,0.0,2,Online Banking,283,353.54,117.84666666666668,3,2
901,0,66,M,Married,Medium,,,,,12,Website,351,517.94,258.97,2,2
902,0,58,F,Married,Low,2.0,1.0,2022-09-15,1.0,39,Online Banking,105,1040.2,148.6,7,4
903,1,44,M,Married,Low,1.0,1.0,2022-08-02,0.0,48,Mobile App,192,762.78,190.695,4,3
904,0,48,M,Single,High,1.0,1.0,2022-06-02,0.0,36,Mobile App,37,1684.39,240.62714285714287,7,3
905,0,23,M,Married,High,1.0,0.0,2022-06-17,1.0,7,Online Banking,34,1222.55,152.81875,8,5
906,1,33,F,Widowed,Medium,,,,,38,Website,272,1235.8,247.16,5,4
907,0,55,M,Single,Low,,,,,25,Website,207,54.82,54.82,1,1
908,0,55,F,Married,Medium,2.0,1.0,2022-06-20,1.0,3,Website,25,1865.09,207.23222222222222,9,4
909,0,67,M,Widowed,Low,,,,,27,Online Banking,332,718.24,239.41333333333333,3,2
910,0,49,F,Single,Medium,,,,,24,Online Banking,137,797.14,199.285,4,3
911,0,50,F,Widowed,Low,,,,,27,Mobile App,307,1058.9,352.9666666666667,3,2
912,0,66,F,Married,Medium,1.0,0.0,2022-11-11,1.0,6,Mobile App,154,1915.01,212.7788888888889,9,5
913,0,34,F,Married,Low,2.0,2.0,2022-10-20,0.0,25,Mobile App,105,267.44,267.44,1,1
914,0,50,F,Single,Low,2.0,1.0,2022-07-09,1.0,43,Website,153,1722.8,246.1142857142857,7,4
915,0,28,M,Divorced,High,,,,,31,Online Banking,192,1786.6,255.22857142857143,7,4
916,0,30,M,Widowed,Low,,,,,44,Mobile App,122,1176.86,196.14333333333332,6,4
917,0,47,F,Widowed,High,1.0,1.0,2022-06-17,0.0,9,Mobile App,235,1799.3600000000001,224.92000000000002,8,3
918,1,18,F,Divorced,Medium,,,,,39,Mobile App,81,1140.8200000000002,285.20500000000004,4,4
919,1,47,F,Divorced,High,,,,,29,Website,17,1547.47,221.06714285714287,7,4
920,0,44,M,Widowed,Low,1.0,0.0,2022-02-06,1.0,14,Mobile App,84,2059.02,228.78,9,4
921,0,57,F,Single,High,1.0,0.0,2022-07-20,1.0,36,Online Banking,56,1778.2,296.3666666666667,6,4
922,0,40,M,Divorced,High,1.0,0.0,2022-07-02,1.0,29,Website,143,1135.0,378.3333333333333,3,3
923,0,37,F,Married,Medium,2.0,0.0,2022-12-10,2.0,43,Website,324,2462.85,273.65,9,4
924,1,23,M,Single,High,1.0,0.0,2022-10-02,1.0,41,Website,281,760.13,380.065,2,2
925,1,54,F,Divorced,Medium,,,,,38,Mobile App,345,1930.4099999999999,386.082,5,4
926,1,37,M,Married,Medium,,,,,22,Online Banking,242,157.62,157.62,1,1
927,1,54,M,Married,High,,,,,12,Mobile App,208,1462.34,292.46799999999996,5,4
928,0,23,F,Widowed,Low,2.0,1.0,2022-12-05,1.0,40,Website,224,2584.66,323.0825,8,4
929,0,46,F,Single,Medium,,,,,49,Online Banking,318,358.27,358.27,1,1
930,0,30,F,Divorced,High,,,,,26,Website,143,809.61,404.805,2,1
931,0,44,F,Married,Medium,1.0,0.0,2022-07-15,1.0,46,Mobile App,296,1985.28,397.056,5,3
932,0,67,M,Widowed,High,1.0,1.0,2022-06-04,0.0,28,Online Banking,209,350.46,350.46,1,1
933,0,37,M,Divorced,High,2.0,1.0,2022-05-02,1.0,21,Website,246,74.06,74.06,1,1
934,0,30,M,Married,Low,1.0,1.0,2022-02-24,0.0,27,Mobile App,47,282.29,282.29,1,1
935,1,56,M,Widowed,High,2.0,2.0,2022-04-10,0.0,33,Website,64,939.39,234.8475,4,3
936,0,25,M,Married,Medium,,,,,29,Mobile App,156,2591.57,287.95222222222225,9,5
937,1,34,M,Widowed,Medium,2.0,1.0,2022-10-04,1.0,24,Mobile App,276,1842.6599999999999,263.2371428571428,7,4
938,0,47,F,Widowed,Low,1.0,0.0,2022-11-17,1.0,32,Website,195,695.9300000000001,231.9766666666667,3,3
939,0,18,M,Single,Medium,,,,,6,Website,39,394.48,394.48,1,1
940,0,41,M,Divorced,Low,2.0,1.0,2022-09-09,1.0,27,Mobile App,271,1536.43,219.49,7,5
941,0,33,M,Widowed,High,,,,,16,Website,100,1440.83,240.13833333333332,6,3
942,0,28,F,Married,High,,,,,36,Online Banking,201,1539.42,219.91714285714286,7,5
943,0,21,M,Divorced,High,1.0,1.0,2022-10-13,0.0,47,Website,287,398.92,199.46,2,2
944,0,21,F,Divorced,Low,2.0,1.0,2022-09-26,1.0,30,Website,210,1280.1000000000001,256.02000000000004,5,3
945,0,34,M,Divorced,Medium,,,,,15,Website,164,541.1999999999999,108.23999999999998,5,4
946,0,66,M,Single,Medium,,,,,8,Mobile App,48,451.82,150.60666666666665,3,3
947,1,27,F,Widowed,High,1.0,0.0,2022-01-29,1.0,31,Website,239,589.06,196.35333333333332,3,3
948,1,38,M,Widowed,Medium,,,,,9,Mobile App,322,1416.12,283.224,5,4
949,0,55,M,Widowed,Low,,,,,42,Online Banking,202,956.3,239.075,4,3
950,0,66,F,Widowed,Low,,,,,21,Online Banking,253,1085.17,271.2925,4,2
951,0,35,F,Married,Low,2.0,1.0,2022-06-21,1.0,39,Online Banking,53,1494.92,213.56,7,4
952,0,27,M,Widowed,Low,1.0,0.0,2022-10-04,1.0,39,Website,286,344.33,344.33,1,1
953,0,62,M,Divorced,Medium,2.0,1.0,2022-10-21,1.0,43,Website,71,2580.58,286.7311111111111,9,5
954,0,33,F,Widowed,Low,,,,,20,Online Banking,164,2009.3200000000002,334.8866666666667,6,4
955,0,56,F,Widowed,Medium,2.0,1.0,2022-12-23,1.0,26,Website,23,1453.74,242.29,6,4
956,0,32,F,Widowed,High,,,,,38,Online Banking,72,858.04,286.0133333333333,3,3
957,0,51,F,Widowed,Medium,,,,,43,Mobile App,213,32.8,32.8,1,1
958,0,22,M,Single,Low,1.0,0.0,2022-04-08,1.0,14,Online Banking,224,972.8,194.56,5,4
959,0,34,M,Divorced,Medium,,,,,48,Online Banking,44,285.35,285.35,1,1
960,0,54,F,Single,High,2.0,0.0,2022-06-18,2.0,41,Online Banking,324,1553.52,258.92,6,3
961,0,25,M,Divorced,High,2.0,1.0,2022-12-10,1.0,21,Mobile App,244,964.3299999999999,321.4433333333333,3,2
962,1,41,F,Widowed,High,2.0,0.0,2022-06-13,2.0,19,Online Banking,271,1021.08,255.27,4,3
963,0,45,F,Widowed,Medium,2.0,2.0,2022-11-19,0.0,14,Online Banking,105,660.3299999999999,220.10999999999999,3,2
964,0,64,M,Divorced,Low,2.0,1.0,2022-11-01,1.0,9,Online Banking,293,2348.82,260.98,9,4
965,1,25,F,Divorced,Low,1.0,0.0,2022-05-17,1.0,42,Mobile App,173,213.98,213.98,1,1
966,1,40,F,Single,Medium,,,,,4,Mobile App,229,2097.75,299.67857142857144,7,3
967,0,52,M,Single,Low,,,,,23,Online Banking,247,230.71,230.71,1,1
968,0,48,M,Married,Low,1.0,1.0,2022-12-04,0.0,22,Online Banking,348,344.12,172.06,2,2
969,0,34,F,Married,Medium,1.0,0.0,2022-11-12,1.0,20,Online Banking,250,1296.96,324.24,4,3
970,1,45,M,Single,High,2.0,0.0,2022-06-28,2.0,19,Website,284,748.6800000000001,124.78000000000002,6,4
971,1,65,M,Married,Low,,,,,19,Mobile App,75,283.95,141.975,2,2
972,0,65,M,Single,High,,,,,23,Mobile App,66,1105.44,368.48,3,1
973,0,68,M,Single,Low,,,,,31,Website,74,56.53,56.53,1,1
974,0,29,M,Single,High,,,,,46,Mobile App,110,1789.81,298.3016666666667,6,4
975,1,41,M,Married,High,,,,,19,Mobile App,108,1892.1799999999998,270.31142857142856,7,4
976,0,32,F,Divorced,Low,,,,,44,Online Banking,317,557.62,278.81,2,2
977,0,57,M,Widowed,Low,2.0,2.0,2022-04-05,0.0,20,Online Banking,326,772.3399999999999,257.44666666666666,3,2
978,0,48,F,Married,Medium,1.0,0.0,2022-10-10,1.0,26,Mobile App,108,1465.5,209.35714285714286,7,5
979,1,44,F,Widowed,Low,1.0,1.0,2022-07-24,0.0,6,Website,227,1711.28,244.46857142857144,7,4
980,0,52,F,Widowed,Low,1.0,0.0,2022-09-07,1.0,28,Online Banking,241,2079.5,259.9375,8,4
981,0,35,M,Divorced,Medium,,,,,41,Website,99,285.43,285.43,1,1
982,1,53,M,Married,High,1.0,1.0,2022-09-26,0.0,4,Mobile App,194,913.21,152.20166666666668,6,3
983,0,25,F,Widowed,Medium,2.0,1.0,2022-11-14,1.0,49,Mobile App,236,1395.3000000000002,279.06000000000006,5,2
984,0,63,F,Divorced,High,1.0,1.0,2022-03-20,0.0,44,Website,244,1127.04,140.88,8,4
985,0,66,F,Divorced,Medium,2.0,1.0,2022-05-11,1.0,9,Website,302,1752.58,350.51599999999996,5,4
986,0,55,F,Single,Low,2.0,2.0,2022-05-27,0.0,49,Online Banking,53,1392.61,198.9442857142857,7,4
987,1,22,M,Married,Low,,,,,14,Mobile App,206,1683.65,240.52142857142857,7,5
988,0,31,F,Widowed,High,2.0,0.0,2022-04-12,2.0,31,Website,320,2543.12,282.56888888888886,9,5
989,1,55,M,Divorced,Low,2.0,0.0,2022-10-07,2.0,29,Website,158,1530.42,218.6314285714286,7,5
990,1,37,F,Widowed,High,2.0,1.0,2022-10-25,1.0,49,Mobile App,207,483.5,483.5,1,1
991,0,61,M,Married,Medium,,,,,22,Website,105,801.36,267.12,3,2
992,0,26,M,Single,Low,1.0,0.0,2022-09-29,1.0,9,Website,280,311.62,311.62,1,1
993,0,50,F,Widowed,High,,,,,11,Website,4,81.64,81.64,1,1
994,0,35,F,Single,Medium,2.0,0.0,2022-07-02,2.0,25,Mobile App,161,1801.34,200.14888888888888,9,4
995,1,23,F,Divorced,Low,1.0,1.0,2022-05-02,0.0,34,Website,153,1020.0,204.0,5,4
996,0,54,F,Single,Low,,,,,38,Mobile App,336,227.25,227.25,1,1
997,0,19,M,Widowed,High,,,,,5,Mobile App,274,419.82,209.91,2,2
998,0,47,M,Married,Low,,,,,47,Website,174,252.15,252.15,1,1
999,0,23,M,Widowed,High,,,,,23,Website,357,2393.2599999999998,265.91777777777776,9,4
1000,0,34,M,Widowed,Low,,,,,22,Mobile App,140,1670.79,278.465,6,3
